,additional_events,time,distance
89,-0.6310679611650486,-60,6
90,0.6990291262135923,-55,6
91,0.8155339805825242,-50,6
92,-0.13592233009708737,-45,6
93,-0.3300970873786408,-40,6
94,0.038834951456310676,-35,6
95,0.4563106796116505,-30,6
96,0.5631067961165048,-25,6
97,0.7184466019417476,-20,6
98,1.2233009708737863,-15,6
99,1.854368932038835,-10,6
100,3.0485436893203883,-5,6
101,0.46601941747572817,0,6
102,-0.36893203883495146,5,6
103,0.7184466019417476,10,6
104,-0.1650485436893204,15,6
105,-0.7184466019417476,20,6
106,-0.7572815533980582,25,6
107,0.1650485436893204,30,6
108,0.42718446601941745,-100,5
109,-0.24271844660194175,-95,5
110,-0.02912621359223301,-90,5
111,-0.0970873786407767,-85,5
112,-0.4563106796116505,-80,5
113,0.7378640776699029,-75,5
114,-0.36893203883495146,-70,5
115,-0.4563106796116505,-65,5
116,-0.2912621359223301,-60,5
117,0.6504854368932039,-55,5
118,-0.038834951456310676,-50,5
119,-0.36893203883495146,-45,5
120,-0.47572815533980584,-40,5
121,0.1650485436893204,-35,5
122,0.5339805825242718,-30,5
123,0.49514563106796117,-25,5
124,1.6407766990291262,-20,5
125,1.5533980582524272,-15,5
126,1.5436893203883495,-10,5
127,3.436893203883495,-5,5
128,1.4854368932038835,0,5
129,-0.4368932038834951,5,5
130,-0.11650485436893204,10,5
131,-0.06796116504854369,15,5
132,-1.116504854368932,20,5
133,-0.5728155339805825,25,5
134,0.10679611650485436,30,5
135,-0.44660194174757284,-100,4
136,0.14563106796116504,-95,4
137,-0.07766990291262135,-90,4
138,-0.6504854368932039,-85,4
139,-0.04854368932038835,-80,4
140,-0.1553398058252427,-75,4
141,-0.2912621359223301,-70,4
142,-0.1553398058252427,-65,4
143,-0.24271844660194175,-60,4
144,0.27184466019417475,-55,4
145,-0.6699029126213593,-50,4
146,0.46601941747572817,-45,4
147,0.2621359223300971,-40,4
148,0.32038834951456313,-35,4
149,0.34951456310679613,-30,4
150,0.17475728155339806,-25,4
151,1.4951456310679612,-20,4
152,1.3009708737864079,-15,4
153,1.2233009708737863,-10,4
154,3.3398058252427183,-5,4
155,1.883495145631068,0,4
156,-0.1262135922330097,5,4
157,0.24271844660194175,10,4
158,-0.2621359223300971,15,4
159,-0.9223300970873787,20,4
160,-0.7572815533980582,25,4
161,-0.34951456310679613,30,4
162,-0.24271844660194175,-100,3
163,-0.1553398058252427,-95,3
164,0.33980582524271846,-90,3
165,0.11650485436893204,-85,3
166,-0.4854368932038835,-80,3
167,-0.3300970873786408,-75,3
168,-0.5048543689320388,-70,3
169,0.0970873786407767,-65,3
170,0.20388349514563106,-60,3
171,0.5145631067961165,-55,3
172,-0.3106796116504854,-50,3
173,-0.08737864077669903,-45,3
174,0.44660194174757284,-40,3
175,0.3786407766990291,-35,3
176,-0.13592233009708737,-30,3
177,0.6310679611650486,-25,3
178,1.5825242718446602,-20,3
179,1.0970873786407767,-15,3
180,1.5436893203883495,-10,3
181,4.330097087378641,-5,3
182,2.533980582524272,0,3
183,0.2621359223300971,5,3
184,0.34951456310679613,10,3
185,0.1650485436893204,15,3
186,-0.49514563106796117,20,3
187,-0.6990291262135923,25,3
188,-0.47572815533980584,30,3
189,0.2912621359223301,-100,2
190,0.02912621359223301,-95,2
191,-0.23300970873786409,-90,2
192,0.0,-85,2
193,-0.23300970873786409,-80,2
194,-0.1553398058252427,-75,2
195,0.1553398058252427,-70,2
196,0.34951456310679613,-65,2
197,-0.20388349514563106,-60,2
198,0.14563106796116504,-55,2
199,-0.3300970873786408,-50,2
200,0.009708737864077669,-45,2
201,-0.22330097087378642,-40,2
202,0.04854368932038835,-35,2
203,0.06796116504854369,-30,2
204,0.6213592233009708,-25,2
205,0.6504854368932039,-20,2
206,0.5048543689320388,-15,2
207,0.8640776699029126,-10,2
208,3.7864077669902914,-5,2
209,3.116504854368932,0,2
210,0.3883495145631068,5,2
211,0.5048543689320388,10,2
212,0.1941747572815534,15,2
213,-0.4368932038834951,20,2
214,-0.5533980582524272,25,2
215,-0.22330097087378642,30,2
216,0.019417475728155338,-100,1
217,-0.04854368932038835,-95,1
218,-0.24271844660194175,-90,1
219,0.009708737864077669,-85,1
220,-0.10679611650485436,-80,1
221,-0.1941747572815534,-75,1
222,0.06796116504854369,-70,1
223,0.20388349514563106,-65,1
224,0.0,-60,1
225,-0.1262135922330097,-55,1
226,-0.17475728155339806,-50,1
227,-0.05825242718446602,-45,1
228,-0.14563106796116504,-40,1
229,-0.17475728155339806,-35,1
230,0.04854368932038835,-30,1
231,0.06796116504854369,-25,1
232,0.44660194174757284,-20,1
233,0.2524271844660194,-15,1
234,0.10679611650485436,-10,1
235,1.6796116504854368,-5,1
236,1.796116504854369,0,1
237,0.2621359223300971,5,1
238,0.18446601941747573,10,1
239,-0.038834951456310676,15,1
240,-0.2912621359223301,20,1
241,-0.13592233009708737,25,1
242,-0.05825242718446602,30,1
243,-0.05825242718446602,-100,0
244,-0.009708737864077669,-95,0
245,-0.21359223300970873,-90,0
246,0.0,-85,0
247,0.0,-80,0
248,-0.08737864077669903,-75,0
249,0.0,-70,0
250,0.0,-65,0
251,0.009708737864077669,-60,0
252,-0.05825242718446602,-55,0
253,-0.13592233009708737,-50,0
254,-0.0970873786407767,-45,0
255,-0.019417475728155338,-40,0
256,-0.11650485436893204,-35,0
257,-0.019417475728155338,-30,0
258,0.0970873786407767,-25,0
259,0.17475728155339806,-20,0
260,-0.02912621359223301,-15,0
261,0.08737864077669903,-10,0
262,1.9029126213592233,-5,0
263,4.757281553398058,0,0
264,0.14563106796116504,5,0
265,0.019417475728155338,10,0
266,0.019417475728155338,15,0
267,-0.08737864077669903,20,0
268,0.0,25,0
269,-0.0970873786407767,30,0
